Source Name,No.,Title,Tender No.,Category,Ministry,Tenderer,Address,Date,Display Date,Price
myprocurement_export (90).xlsx,13,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON LIPIS 2",QT220000000041144,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,JRA ELITE SDN. BHD.,"NO. 51-2, JALAN USJ  10/1G, TAIPAN TRIAGLE PETALING 47600 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,131,993.60"
myprocurement_export (90).xlsx,14,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON LIPIS 3",QT220000000041145,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,HAMSHI FORCE SDN. BHD.,"NO 75-2 JALAN 3/76D, DESA PANDAN TIADA MAKLUMAT DAERAH 55100 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"3,905,922.72"
myprocurement_export (90).xlsx,15,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON LIPIS 4",QT220000000041146,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,RADZTECH SERVICES SDN. BHD.,"16-2, JALAN WANGSA SETIA 3, (3/3324D), TAMAN WANGSA MELAWATI TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"3,564,459.36"
myprocurement_export (90).xlsx,16,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON LIPIS 5",QT220000000041147,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,FINE FORCE  SDN. BHD.,"6B-1, TINGKAT 1,, JALAN PINGGIRAN PUTRA 4A/1,, DESA PINGGIRAN PUTRA ULU LANGAT 43000 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,179,954.24"
myprocurement_export (90).xlsx,17,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON LIPIS 6",QT220000000041148,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,JAGUAR FORCE SDN. BHD.,"LOT 18-1, BLOK B, ROVERSIDE PLAZA, KUALA INANAM KOTA KINABALU 88450 SABAH",6/22/23 4:45,6/26/23 4:45,"3,794,424.48"
myprocurement_export (90).xlsx,18,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON LIPIS 7",QT220000000041149,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,MRA SECURITY SDN. BHD.,"LOT PT 1902 ARAS 1, KP PERDANA, JALAN KUBANG PARIT KUALA TERENGGANU 20050 TERENGGANU",6/22/23 4:45,6/26/23 4:45,"4,176,264.96"
myprocurement_export (90).xlsx,19,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON MARAN 1",QT220000000041150,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,TERAJU DEKAD SDN. BHD.,"NO. 5-G, JALAN DATARAN SELAYANG 1, DATARAN SELAYANG GOMBAK 68100 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,909,407.04"
myprocurement_export (90).xlsx,20,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON MARAN 2",QT220000000041151,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,JJ SECURITY SDN. BHD.,"19-2 JALAN RAMPAI NIAGA 5,, MEDAN NIAGA RAMPAI TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"4,250,562.96"
myprocurement_export (90).xlsx,21,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON MARAN 3",QT220000000041152,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,SECURI-PRO PROTECTION & SECURITY SERVICES SDN. BHD.,"NO.7, JALAN PERDANA 10/10, TAMAN PANDAN PERDANA TIADA MAKLUMAT DAERAH 55300 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"3,564,459.36"
myprocurement_export (90).xlsx,22,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON MARAN 4",QT220000000041153,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,MAGNA SECURITY SDN. BHD.,"NO. 10, TINGKAT 1, WISMA MAGNA, JALAN CAMAR 4/3, SEKSYEN 4, KOTA DAMANSARA KUALA SELANGOR 47810 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,027,976.40"
myprocurement_export (90).xlsx,23,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON MARAN 5",QT220000000041154,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,NAIM SECURITY SERVICES SDN. BHD.,"NO.385, JALAN HARUAN 4/1, PUSAT KOMERSIAL OAKLAND SEREMBAN 70200 NEGERI SEMBILAN",6/22/23 4:45,6/26/23 4:45,"3,988,521.60"
myprocurement_export (90).xlsx,24,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON MARAN 6",QT220000000041155,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,TIGRIS SECURITY FORCE SDN. BHD.,"J-15-2, DATARAN GLOMAC, JALAN SS6/16, PUSAT BANDAR KELANA JAYA PETALING 47301 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,024,389.60"
myprocurement_export (90).xlsx,25,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON MARAN 7",QT220000000041156,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,ABADI BERSATU SECURITY SDN. BHD.,"NO. 5315-G, TINGKAT DUA, BANGUNAN HAJI OMAR YUSOFF, JALAN SULTAN YAHYA PETRA, LUNDANG KOTA BHARU 15150 KELANTAN",6/22/23 4:45,6/26/23 4:45,"3,561,282.48"
myprocurement_export (90).xlsx,26,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON MARAN 8",QT220000000041157,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,ORBIT- FORCE SECURITY SDN. BHD.,"NO.36, JALAN JUBLI PERAK 22/1, SEKSYEN 22 PETALING 40700 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,381,020.00"
myprocurement_export (90).xlsx,27,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON RAUB 1",QT220000000041165,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,CLASS A SECURITY SDN. BHD.,"NO.12A-1, JALAN RAMPAI NIAGA 4, RAMPAI BUSINESS PARK TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"4,357,654.56"
myprocurement_export (90).xlsx,28,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON RAUB 2",QT220000000041166,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,ELITE GUARD SDN. BHD.,"NO. 43A JALAN JERNANG JAYA 1, TAMAN JERNANG JAYA ULU LANGAT 43000 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,995,695.20"
myprocurement_export (90).xlsx,29,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON RAUB 3",QT220000000041167,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,KAWALAN KESELAMATAN EX-SERVICES-25 SDN.BHD.,"PT 725, TINGKAT 1, JALAN HILIRAN JEJAWI KUALA TERENGGANU 21000 TERENGGANU",6/22/23 4:45,6/26/23 4:45,"4,365,443.04"
myprocurement_export (90).xlsx,30,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON RAUB 4",QT220000000041168,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,OSG SECURITY TECHNOLOGY SERVICES SDN. BHD.,"8TRIUM, T1-3A-3A, MENARA 1, LOT 62539, JALAN CEMPAKA SD 12/5, BANDAR SRI DAMANSARA PJU 9 TIADA MAKLUMAT DAERAH 52200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"4,020,802.80"
myprocurement_export (90).xlsx,31,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON RAUB 5",QT220000000041169,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,CRYSTAL PROTECTION SDN. BHD.,"42A-1 JALAN USAHAWAN 7, OFF JALAN KILANG, SETAPAK TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"4,365,443.04"
myprocurement_export (90).xlsx,32,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON ROMPIN 1",QT220000000041170,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,HAFA SECURITY SERVICES  SDN. BHD.,"NO. 606A, JALAN SAMUDRA UTARA 1/1, TAMAN SAMUDRA GOMBAK 68100 SELANGOR",6/22/23 4:45,6/26/23 4:45,"4,250,562.96"
myprocurement_export (90).xlsx,33,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON ROMPIN 2",QT220000000041171,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,MS MORISON SDN. BHD.,"NO. 2-3-1, JALAN SETIA PRIMA E U13/E, SETIA ALAM, SEKSYEN U13 PETALING 40170 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,446,402.40"
myprocurement_export (90).xlsx,50,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 4",QT220000000041129,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,MAGNA SECURITY SDN. BHD.,"NO. 10, TINGKAT 1, WISMA MAGNA, JALAN CAMAR 4/3, SEKSYEN 4, KOTA DAMANSARA KUALA SELANGOR 47810 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,951,218.88"
myprocurement_export (90).xlsx,51,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON KUANTAN 5",QT220000000041130,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,CISCO (M) SDN. BHD.,"SUITE NO. B-18-1, WISMA PANTAI, PLAZA PANTAI, NO. 5, JALAN 4/83A, OFF JALAN PANTAI BARU TIADA MAKLUMAT DAERAH 59200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"2,764,500.48"
myprocurement_export (90).xlsx,52,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON ROMPIN 3",QT220000000041172,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,EXCELLENT SECURITY NETWORK SDN. BHD.,"NO.11-1, JALAN RAMPAI NIAGA 3, RAMPAI BUSINESS PARK, TAMAN SRI RAMPAI, SETAPAK TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"4,024,389.60"
myprocurement_export (90).xlsx,53,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON ROMPIN 4",QT220000000041173,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,RADZFORCE CORPORATION SDN. BHD.,"SUITE 263-C, JALAN BANDAR 12, TAMAN MELAWATI TIADA MAKLUMAT DAERAH 53100 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"3,794,424.48"
myprocurement_export (90).xlsx,54,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON ROMPIN 5",QT220000000041174,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,PYROFORCE SERVICES SDN. BHD.,"SUITE 10-1, JALAN 6/62A, BANDAR MANJALARA, KEPONG TIADA MAKLUMAT DAERAH 52200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"4,024,389.60"
myprocurement_export (90).xlsx,55,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON ROMPIN 6",QT220000000041175,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,EAGLEGUARDS SDN. BHD.,"LOT 7-10 BANGI, GATEWAY OFFICE & SERVICE SUITES, TWO, SEKSYEN 15 ULU LANGAT 43650 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,068,558.64"
myprocurement_export (90).xlsx,56,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON ROMPIN 7",QT220000000041176,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,RICHWORLD SECURITY SDN. BHD.,"SUITE 16.15, 16TH FLOOR, WISMA ZELAN, NO.1, JALAN TASIK PERMAISURI 2, BANDAR TUN RAZAK TIADA MAKLUMAT DAERAH 56000 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"3,101,762.16"
myprocurement_export (90).xlsx,57,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH/BAHAGIAN/INSTITUSI PENDIDIKAN DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON ROMPIN 8",QT220000000041177,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,ZMZ SECURITY SDN. BHD.,"NO. 5-17-04,, JALAN MEDAN PUSAT BANDAR 8A,, BANGI SENTRAL, ULU LANGAT 43650 SELANGOR",6/22/23 4:45,6/26/23 4:45,"3,679,441.92"
myprocurement_export (94).xlsx,27,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM BENTONG 1",QT220000000040775,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,LABOUR SECURITY SERVICES SDN. BHD.,"NO. 2A, TINGKAT 2, JALAN SONGKET INDAH 1/2, TAMAN SONGKET INDAH KUALA MUDA 08000 KEDAH",6/22/23 4:45,6/26/23 4:45,"2,069,686.08"
myprocurement_export (94).xlsx,28,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM BERA 1",QT220000000040776,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,BINTARA CAMAR SECURITY SDN. BHD.,"WISMA BINTARA CAMAR, JALAN TOK JEMBAL KUALA TERENGGANU 21300 TERENGGANU",6/22/23 4:45,6/26/23 4:45,"2,073,375.36"
myprocurement_export (94).xlsx,29,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM CAMERON HIGHLANDS 1",QT220000000040777,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,PERUSAHAAN ISHAM SDN. BHD.,"21-2,JALAN SETIAWANGSA 8, TAMAN SETIAWANGSA TIADA MAKLUMAT DAERAH 54200 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"2,766,960.00"
myprocurement_export (94).xlsx,30,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM JERANTUT 1",QT220000000040779,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,KAWALAN LUMAYAN SDN. BHD.,"NO. 16B, TINGKAT 2, JALAN IPOH KECIL TIADA MAKLUMAT DAERAH 50350 WILAYAH PERSEKUTUAN KUALA LUMPUR",6/22/23 4:45,6/26/23 4:45,"1,844,640.00"
myprocurement_export (94).xlsx,31,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM JERANTUT 2",QT220000000040780,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,3S PROTECTION SDN. BHD.,"PT1983K (1ST & 2ND FLOOR), JALAN SULTAN OMAR KUALA TERENGGANU 20300 TERENGGANU",6/22/23 4:45,6/26/23 4:45,"2,182,209.12"
myprocurement_export (94).xlsx,32,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM KUANTAN 1",QT220000000040781,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,NAIM SECURITY SERVICES SDN. BHD.,"NO.385, JALAN HARUAN 4/1, PUSAT KOMERSIAL OAKLAND SEREMBAN 70200 NEGERI SEMBILAN",6/22/23 4:45,6/26/23 4:45,"1,420,372.80"
myprocurement_export (94).xlsx,33,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM LIPIS 1",QT220000000040782,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,KRIS KAWALRAPI SDN. BHD.,"NO.45, JALAN LAWAN PEDANG 13/27, SEKSYEN 13 PETALING 40100 SELANGOR",6/22/23 4:45,6/26/23 4:45,"2,299,651.20"
myprocurement_export (94).xlsx,34,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM LIPIS 2",QT220000000040783,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,TAFADHDAL SECURITY SDN. BHD.,"NO. C-1-3, JALAN BK 5A/2B, BANDAR KINRARA PETALING 47180 SELANGOR",6/22/23 4:45,6/26/23 4:45,"2,986,882.08"
myprocurement_export (94).xlsx,35,"PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API KE SEKOLAH KURANG MURID DI BAWAH JABATAN PENDIDIKAN NEGERI PAHANG, KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JULAI 2023 HINGGA 31 OKTOBER 2025 (28 BULAN) - ZON SKM MARAN 1",QT220000000040784,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN,INSIGHT ALLIANCE SECURITY SERVICES SDN. BHD.,"SUITE 7D, 4TH FLOOR, BLOCK 1, WORLDWIDE BUSINESS PARK, JALAN TINJU 13/50 PETALING 40100 SELANGOR",6/22/23 4:45,6/26/23 4:45,"2,297,601.60"
